id,created,product,responded_in_24h,responded_in_72h,solved
1282645,2020-03-23 14:38:12 -0800,firefox,false,true,
1282643,2020-03-23 14:12:15 -0800,firefox,true,true,
1282641,2020-03-23 13:26:38 -0800,firefox,false,false,
1282637,2020-03-23 11:20:26 -0800,firefox,false,true,
1282633,2020-03-23 10:39:01 -0800,firefox,true,true,
1282631,2020-03-23 09:21:43 -0800,firefox,true,true,
1282628,2020-03-23 08:43:10 -0800,firefox,true,true,
1282627,2020-03-23 08:42:06 -0800,firefox,true,true,
1282626,2020-03-23 08:40:29 -0800,firefox,true,true,
1282622,2020-03-23 07:10:34 -0800,firefox,true,true,
1282621,2020-03-23 07:04:01 -0800,firefox,true,true,
1282619,2020-03-23 06:10:30 -0800,firefox,false,true,
1282618,2020-03-23 06:08:04 -0800,firefox,true,true,
1282617,2020-03-23 05:58:25 -0800,firefox,true,true,
1282616,2020-03-23 05:49:39 -0800,firefox,true,true,
1282615,2020-03-23 05:09:04 -0800,firefox,true,true,
1282614,2020-03-23 04:45:51 -0800,firefox,false,false,
1282613,2020-03-23 04:29:24 -0800,firefox,false,false,
1282610,2020-03-23 03:16:13 -0800,firefox,true,true,
1282609,2020-03-23 03:10:57 -0800,firefox,false,false,
1282607,2020-03-23 01:10:44 -0800,firefox,true,true,
1282605,2020-03-23 00:38:34 -0800,firefox,true,true,
1282603,2020-03-22 22:15:32 -0800,firefox,true,true,
1282596,2020-03-22 19:51:44 -0800,firefox,false,true,
1282591,2020-03-22 17:57:12 -0800,firefox,false,true,
1282583,2020-03-22 14:47:15 -0800,firefox,true,true,
1282582,2020-03-22 14:46:39 -0800,firefox,true,true,
1282581,2020-03-22 13:43:13 -0800,firefox,false,true,
1282579,2020-03-22 13:24:08 -0800,firefox,false,true,
1282578,2020-03-22 13:20:04 -0800,firefox,true,true,
1282575,2020-03-22 11:46:48 -0800,firefox,true,true,
1282573,2020-03-22 11:21:32 -0800,firefox,false,true,
1282572,2020-03-22 11:01:30 -0800,firefox,true,true,
1282571,2020-03-22 10:02:12 -0800,firefox,true,true,
1282568,2020-03-22 09:16:19 -0800,firefox,true,true,
1282567,2020-03-22 08:45:34 -0800,firefox,true,true,
1282565,2020-03-22 07:36:40 -0800,firefox,false,true,
1282564,2020-03-22 07:34:02 -0800,firefox,false,true,
1282561,2020-03-22 05:40:13 -0800,firefox,false,false,
1282560,2020-03-22 05:37:59 -0800,firefox,true,true,
1282559,2020-03-22 05:29:39 -0800,firefox,false,true,
1282558,2020-03-22 04:59:12 -0800,firefox,true,true,
1282555,2020-03-22 04:27:34 -0800,firefox,true,true,
1282552,2020-03-22 02:22:48 -0800,firefox,false,true,
1282549,2020-03-22 00:31:03 -0800,firefox,false,true,
1282545,2020-03-21 21:38:29 -0800,firefox,true,true,
1282544,2020-03-21 21:10:22 -0800,firefox,false,false,
1282543,2020-03-21 21:05:04 -0800,firefox,false,false,
1282540,2020-03-21 17:18:51 -0800,firefox,false,true,
1282537,2020-03-21 16:01:02 -0800,firefox,false,false,
1282535,2020-03-21 15:29:17 -0800,firefox,true,true,
1282534,2020-03-21 15:20:51 -0800,firefox,true,true,
1282533,2020-03-21 14:28:23 -0800,firefox,true,true,
1282528,2020-03-21 13:32:14 -0800,firefox,true,true,
1282526,2020-03-21 13:15:08 -0800,firefox,false,true,
1282524,2020-03-21 12:41:58 -0800,firefox,false,false,
1282520,2020-03-21 12:12:22 -0800,firefox,false,true,
1282519,2020-03-21 11:28:59 -0800,firefox,false,false,
1282516,2020-03-21 10:45:00 -0800,firefox,true,true,
1282512,2020-03-21 10:07:12 -0800,firefox,false,false,
1282511,2020-03-21 09:58:52 -0800,firefox,true,true,
1282506,2020-03-21 09:39:01 -0800,firefox,true,true,
1282505,2020-03-21 09:38:45 -0800,firefox,true,true,
1282504,2020-03-21 09:27:30 -0800,firefox,false,true,
